"POVINN","TYP","JAZYK","VPLATIOD","VPLATIDO","MEMO"
NPFL122,S,ENG,"2020","9999","Reinforcement learning framework

Tabular methods
- Dynamic programming
- Monte Carlo methods
- Temporal-difference methods
- N-step bootstrapping

Functional Approximation

Deep Q networks

Policy gradient methods
- REINFORCE
- REINFORCE with baseline
- Actor-critic
- Trust Region Policy Optimization
- Proximal Policy Optimization

Continuous action domain
- Deep Deterministic policy gradient
- Twin Delayed Deep Deterministic policy gradient

Monte Carlo tree search
- AlphaZero architecture

Model-based algorithms
- MCTS with a learned model

Partially observable environments

Discrete variable optimization"
NPFL122,C,CZE,"2018","9999","Cílem přednášky je seznámení se zpětnovazebním učením zkombinovaným s hlubokými neuronovými sítěmi. Přednáška se zaměří jak na teorii, tak na skutečné použití zpětnovazebního učení.
"
NPFL122,C,ENG,"2018","9999","The goal of the course is to introduce reinforcement learning combined with deep neural networks. The course will focus both on theory as well as on practical aspects.
"
NPFL122,E,CZE,"2018","9999","Zápočet je udělován za vypracování dostatečného množství úloh. Úlohy jsou zadávány pravidelně celý semestr a na vypracování každé z nich je několik týdnů. Vzhledem ke způsobu obdržení zápočtu není možné jeho získání opakovat. Získání zápočtu není podmínkou k připuštění ke zkoušce.
"
NPFL122,E,ENG,"2018","9999","Students pass the practicals by submitting sufficient number of assignments. The assignments are announced regularly the whole semester and are due in several weeks. Considering the rules for completing the practicals, it is not possible to retry passing it. Passing the practicals is not a requirement for going to the exam.
"
NPFL122,V,CZE,"2018","9999","Je vyžadována znalost jazyka Python a frameworku TensorFlow (nebo obdobného frameworku pro práci s hlubokými sítěmi), v rozsahu přednášky NPFL114. Předchozí znalosti zpětnovazebního učení nejsou nutné.
"
NPFL122,V,ENG,"2018","9999","Python programming skills and Tensorflow skills (or any other deep learning framework) are required, to the extent of the NPFL114 course. No previous knowledge of reinforcement learning is necessary.
"
NPFL129,A,ENG,"2019","9999","Machine learning is reaching notable success when solving complex tasks in many fields. This course serves as in 
introduction to basic machine learning concepts and techniques, focusing both on the theoretical foundation, and 
on implementation and utilization of machine learning algorithms in Python programming language. High 
attention is paid to the ability of application of the machine learning techniques on practical tasks, in which the 
students try to devise a solution with highest performance.
"
NPFL129,E,CZE,"2020","9999","Zápočet je udělován za vypracování dostatečného množství úloh. Úlohy jsou zadávány pravidelně celý semestr (běžně dvě každé cvičení) a na vypracování každé z nich je několik týdnů. Vzhledem ke způsobu obdržení zápočtu není možné jeho získání opakovat. Získání zápočtu není podmínkou k připuštění ke zkoušce.
"
NPFL129,E,ENG,"2020","9999","Students pass the practicals by submitting sufficient number of assignments. The assignments are announced regularly through the whole semester (usually two per lecture) and are due in several weeks. Considering the rules for completing the practicals, it is not possible to retry passing it. Passing the practicals is not a requirement for going to the exam.
"
NPFL129,L,CZE,"2020","9999","- Christopher M. Bishop: Pattern Recognition and Machine Learning. Springer Verlag. 2006.
- John Platt: Sequential Minimal Optimization: A Fast Algorithm for Training Support Vector Machines. 1998.
- Tianqi Chen, Carlos Guestrin: XGBoost: A Scalable Tree Boosting System. 2016.
- https://scikit-learn.org/"
NPFL129,L,ENG,"2020","9999","- Christopher M. Bishop: Pattern Recognition and Machine Learning. Springer Verlag. 2006.
- John Platt: Sequential Minimal Optimization: A Fast Algorithm for Training Support Vector Machines. 1998.
- Tianqi Chen, Carlos Guestrin: XGBoost: A Scalable Tree Boosting System. 2016.
- https://scikit-learn.org/"
NPFX075,L,CZE,"2019","9999","- Hajičová, E., Panevová, J., Sgall, P. (2002) Úvod do teoretické a počítačové lingvistiky, sv. I. Karolinum, Praha. 
- Hajič J., Hajičová E., Mikulová M., Mírovský J.: Prague Dependency Treebank. In N. Ide & J. Pustejovsky (eds.): Handbook of Linguistic Annotation. Dordrecht 2017, pp. 555-594. 
- PDT Guide - http://ufal.mff.cuni.cz/pdt2.0/
- PDT documentation - https://ufal.mff.cuni.cz/pdt3.5/documentation
- Nivre, J., de Marneffe, M.C., Ginter, F., Goldberg, Y., Hajič, J., Manning, C., McDonald, R., Petrov, S., Pyysalo, S., Silveira, N., Tsarfaty, R., Zeman, D. (2006) Universal Dependencies v1: A Multilingual Treebank Collection. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016), ELRA, Paris, pp. 1659-1666. 
- Universal Dependencies - http://universaldependencies.org/
- Zeman, D.: The World of Tokens, Tags and Trees. Studies in Computational and Theoretical Linguistics, vol. 19. ÚFAL, Praha, 2018, ISBN 978-80-88132-09-7.
- Partee, B. H., ter Meulen, A., Wall, R.E.: Mathematical Methods in Linguistics. Studies in Linguistics and Philosophy, vol. 30, Kluwer Academic Publishers, Dordrecht, Boston, London, 1990.
"
NPFX075,L,ENG,"2019","9999","- Hajič J., Hajičová E., Mikulová M., Mírovský J.: Prague Dependency Treebank. In N. Ide & J. Pustejovsky (eds.): Handbook of Linguistic Annotation. Dordrecht 2017, pp. 555-594. 
- PDT Guide - http://ufal.mff.cuni.cz/pdt2.0/
- PDT documentation - https://ufal.mff.cuni.cz/pdt3.5/documentation
- Nivre, J., de Marneffe, M.C., Ginter, F., Goldberg, Y., Hajič, J., Manning, C., McDonald, R., Petrov, S., Pyysalo, S., Silveira, N., Tsarfaty, R., Zeman, D. (2006) Universal Dependencies v1: A Multilingual Treebank Collection. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016), ELRA, Paris, pp. 1659-1666. 
- Universal Dependencies - http://universaldependencies.org/
- Zeman, D.: The World of Tokens, Tags and Trees. Studies in Computational and Theoretical Linguistics, vol. 19. ÚFAL, Praha, 2018, ISBN 978-80-88132-09-7.
- Partee, B. H., ter Meulen, A., Wall, R.E.: Mathematical Methods in Linguistics. Studies in Linguistics and Philosophy, vol. 30, Kluwer Academic Publishers, Dordrecht, Boston, London, 1990.
"
NPFX075,S,CZE,"2019","9999","<HTML>
<ol>
<li>Stromy jako datová struktura (závislostní stromy, složkové stromy, slovosled a projektivita) </li>
<li>Závislostní a nezávislostní vztahy v jazyce (závislost, koordinace, apozice, parenteze)</li>
<li>Rodina Pražských závislostních korpusů - úvod a principy; funkční generativní popis jako 
teoretický základ</li>
<li>Universal Dependencies - úvod a principy</li>
<li>Stratifikační přístup k popisu přirozeného jazyka:
<ul>
   <li>morfologie a její zachycení v závislostních korpusech</li>
   <li>(povrchová) syntax a její zachycení v závislostních korpusech</li>
   <li>(hloubková) syntax a její zachycení v závislostních korpusech</li>
</ul>
<li>Zachycení dalších vybraných jevů hloubkové syntaxe</li>
<li>Anotační schémata, formáty dat </li>
<li>Používané nástroje (TrEd, PML-TQ, Udapi)</li>
</ol>
</html>
"
NPGR001,L,CZE,"2019","9999","Šonka M., Hlaváč V., Boyle R.: Image Processing, Analysis and Machine vision, 4th edition, Cengage Learning, Inc , 2015. Asi deset kopií je k dispozici v knihovně Centra strojového vnímání, katedry kybernetiky FEL.

Szeliski R.: Computer Vision: Algorithms and Application, Springer, Berlin, 2010. 812 p. The book draft is freely available for download

Hartley R., Zisserman A: Multiple View Geometry in Computer Vision, Second edition, Cambridge University Press, March 2004. The downloadable draft.
"
NPGR001,L,ENG,"2019","9999","Šonka M., Hlaváč V., Boyle R.: Image Processing, Analysis and Machine vision, 4th edition, Cengage Learning, Inc , 2015. Asi deset kopií je k dispozici v knihovně Centra strojového vnímání, katedry kybernetiky FEL.

Szeliski R.: Computer Vision: Algorithms and Application, Springer, Berlin, 2010. 812 p. The book draft is freely available for download

Hartley R., Zisserman A: Multiple View Geometry in Computer Vision, Second edition, Cambridge University Press, March 2004. The downloadable draft.
"
NPGR001,S,CZE,"2019","9999","1.    Přehled digitálního zpracování obrazu (vlastnosti digitálního obrazu, jasové a geometrické transformace, předzpracování, detekce hran a zájmových bodů/oblastí).

2.    Objekty v obraze, nutnost interpretace, segmentace objektů.

3.    3D počítačové vidění, cíle a aplikace, přehled předmětu. Praktická optika. Radiální zkreslení.

4.    Kamera, projekční matice a její rozklad.

5.    Geometrie pro popis tuhého tělesa ve 3D. Projektivní transformace.

6.    Geometrie jedné perspektivní kamery. Kalibrace jedné kamery.

7.    Geometrie dvou kamer, epipolární omezení, fundamentální matice. Geometrie více kamer.

8.    Esenciální matice a její rozklad. 7-bodový algoritmus pro odhad fundamentální matice, 5-bodový algoritmus pro odhad esenciální matice.

9.    Úloha korespondence a její řešení.

10.  Rekonstrukce 3D scény z několika pohledů. Úloha Tvar z pohybu (shape from motion).

11.  Další algoritmy pro 3D rekonstrukci, optimalizace náhodným vzorkováním (RANSAC), vyrovnání svazku (bundle adjustment).

12.  Hloubkové senzory (lidar, radar, sonar, kamery se strukturovaným světlem)

13.  Fúze informace z různých hloubkových senzorů.

14.  Praktická aplikace v samořiditelném autě.
"
NPGR001,S,ENG,"2019","9999","1.     Overview of digital image processing (digital image properties, intensity and geometry transformations, pre-processing, edge detection and interest points / areas).

2.     Objects in the image, necessity of interpretation, segmentation of objects.

3.     3D computer vision, goals and applications, overview of the subject. Practical optics. Radial distortion.

4.     Camera, projection matrix and its decomposition.

5.     Geometry for describing a solid body in 3D. Projective transformation.

6.     Geometry of one perspective camera. One camera calibration.

7.     Geometry of two cameras, epipolar restriction, fundamental matrix. Geometry of multiple cameras.

8.     Essential matrix and its decomposition. 7-point algorithm for estimating the fundamental matrix, 5-point algorithm for estimating the essential matrix.

9.     The correspondence problem and its solution.

10. Reconstruction of 3D scene from several views. Shape from motion.

11. Other algorithms for 3D reconstruction, Random Sampling Optimization (RANSAC), Bundle Adjustment.

12. Depth sensors (lidar, radar, sonar, structured light cameras)

13. Merging information from different depth sensors.

14. Practical application in a self-driving car.
"
NPGR003,E,CZE,"2017","9999","Před účastí na zkoušce je potřeba mít minimálně odeslány všechny úlohy potřebné k získání zápočtu.

Zápočet je možné získat nejpozději k datu uvedeném na stránce
http://cgg.mff.cuni.cz/~pepca/lectures/cv/npgr003.cz.php
(ve školním roce 2017/18 je to 18. 2. 2018).
Na téže stránce lze najít podrobná pravidla pro známkování.

Zápočet se získává za průběžně odevzdávané praktické úlohy, není relevantní
definovat, jestli je to možné dělat opakovaně.

Zkoušku lze skládat opakovaně, dle studijních předpisů, termíny jsou obvykle vypsány
i v následujícím semestru a následujícím zkouškovém období."
NPGR003,E,ENG,"2017","9999","Student must have enough lab assignments finished (at least handed in)
before going to an exam.

Lab credit requirements are explained in detail on the page:
http://cgg.mff.cuni.cz/~pepca/lectures/cv/npgr003.en.php
The same URL explains the grading system of the subject.

Exam can be repeated. Lab credit repetition is irrelevant.
"
NPGR003,P,ENG,"2017","9999","Exam is written and oral (basis is written, there is a possibility to
call a student for short discussion over the answers).

Every topics presented at lectures can be examined (exceptions are mentioned specifically):
http://cgg.mff.cuni.cz/~pepca/lectures/npgr003.current.en.php
http://cgg.mff.cuni.cz/~pepca/lectures/npgr003.slides.en.php

Overall grading is based on lab credit (50-80 points) + exam points (0-100 points).
Grading table - together with further details - can be found on
http://cgg.mff.cuni.cz/~pepca/lectures/cv/npgr003.en.php

Student should earn enough lab credits before going to an exam.
"
NPGR005,A,ENG,"1348","9999","Seminar for advanced computer graphics has no exact plan, its purpose
is to inform about recent methods in computer graphics. 
Participants of the seminar present interesting methods
from literature or their own research."
NPGR005,E,CZE,"2020","9999","The conditions to get a credit is regular attendance in the seminars (max 2 missed seminars in a semester), plus a talk given by the student.
"
NPGR005,L,ENG,"2020","9999","Není a nebude.
"
NPGR025,E,CZE,"2018","9999","Hodnocení znalostí studenta probíhá prostřednictvím jediné zkoušky na konci kurzu. V průběhu této zkoušky mu bude položeno několik otázek z těch, které jsou na seznamu vzorových otázek k danému kurzu. Konečná známka je průměrem výsledků odpovědí na jednotlivé dotazy."
NPGR028,E,ENG,"2018","9999","Evaluation of student knowledge is via a single exam after the course ends. During this exam, several of the questions listed in the document with sample questions for the course will be asked. The grade is the average of the performance on the individual questions."
NPGR025,L,ENG,"2015","9999","Maureen Stone: A Field Guide to Digital Color, AK Peters, ISBN: 1-56881-161-6

Kurt Nassau: The Physics and Chemistry of Color, The Fifteen Causes of Color, John Wiley & Sons, ISBN: 0-471-39106-9

<a href=""http://jersey.uoregon.edu/vlab/elements/Elements.html"">An applet that shows emission/absorption lines for all elements in the periodic table.</a>

<a href=""http://en.wikipedia.org/wiki/File:Illusion_movie.ogg"">The illusion movie shown in the lecture.</a>

<a href=""http://winlab.rutgers.edu/~trappe/Courses/ImageVideoS06/MollonColorScience.pdf"">The colour science history chapter from the Elsevier book.</a>
"
NPGR028,A,CZE,"2008","9999","Tématem přednášky jsou co nejrychlejší implementace realistických zobrazovacích systémů založených
zejména na rekurzivním sledování paprsku.
"
NPGR028,A,ENG,"2008","9999","The topic of this lecture is real-time realistic rendering with focus to real-time ray-tracing.
"
NPGR028,L,ENG,"2008","9999","Shirley, Realistic Ray Tracing

SIGGRAPH 2006 Course State of the Art in Interactive Ray Tracing
"
NPGR028,S,CZE,"2008","9999","Přednáška se věnuje specifickým přístupům a technikám používaným při snaze o maximální
urychlení realistického zobrazení a globálního výpočtu osvětlení. Z několika metod realistického
zobrazení je největší pozornost věnována interaktivnímu rekurzivnímu sledování paprsku (Ray-tracing),
zejména různým urychlujícím technikám, obecnějším i specificky vyvinutým pro podporu ray-tracingu.
"
NPGR028,S,ENG,"2008","9999","This course discusses the technical specifics of ray tracing in general, and in particular
real time raytracing and global illumination. Consequently, the acceleration techniques
that are necessary for real-time ray-based image synthesis and GI are one of the core aspects
of the course.
"
NPGR028,E,CZE,"2018","9999","Hodnocení znalostí studenta probíhá prostřednictvím jediné zkoušky na konci kurzu. V průběhu této zkoušky mu bude položeno několik otázek z těch, které jsou na seznamu vzorových otázek k danému kurzu. Konečná známka je průměrem výsledků odpovědí na jednotlivé dotazy."
NPGR028,L,CZE,"2017","9999","Shirley, Realistic Ray Tracing

SIGGRAPH 2006 Course State of the Art in Interactive Ray Tracing"
NPGR038,A,CZE,"2019","9999","Předmět představuje stůdentům přehled základních oblastí týkajících se vývoje počítačových her. Studenti získají 
znalosti o aplikaci 2D a 3D grafiky, animace, návrhových vzorů, zvuků a síťové komunikace v kontextu vývoje 
počítačových her, stejně jako architektury herních engine a herního designu.
"
NPGR038,E,CZE,"2019","9999","Znalost láky prezentované na přednáškách včetně schopnosti nastínit techické řešení úloh probírané při praktických cvičeních.
"
NPGR038,S,CZE,"2019","9999","2D hry: sprite-based animace, 2D kosterní animace, parallax scrolling, dlaždicové systémy, pixel art
3D hry: scéna, modely, kosterní animace, rigging
3D Rendering: shadery, stíny, částicové systémy, billboarding, screenspace efekty
Zvuky: zvukové efekty, 3D zvuk, sound engine, kompozice zvuku
Herní design, herní mechaniky
Architektura herních engine, správa assetů
Typy herních smyček. Návrhové vzory použivané při vývoji her
Síťová komunikace a multiplayer
Tvorba obsahu pro hry
"
NPGR039,A,CZE,"2021","9999","Kurz seznámí studenty se základní terminologií, principy a pipeline při produkci animovaných děl. Rámcově se bude 
věnovat celkovému postupu a jednotlivým výrobním fázím od prvotního námětu po finální realizaci. V rámci kurzu budou 
osvětleny základní animační principy. Důraz bude kladen na pochopení podstaty a povahy tohoto druhu kreativní 
činnosti. Kurz se rovněž zaměří na softwarová řešení a požadavky z perspektivy koncového uživatele, tj. animátora, 
tvůrce, umělce, výtvarníka atp. V průběhu kurzu si studenti na sérii cvičení prakticky vyzkouší přípravu krátké animace a 
několik principů.
"
NPGR039,A,ENG,"2021","9999","This course will introduce students to the world of animation (basic
terminology, principles and workflows). It will focus on the brief history,
animation techniques and production processes. The goal is to get familiar
with the nature and character of this type of creative work, from the end
users, i.e. animators, authors, artists, etc. perspective. During the
course, students will also work on several practical exercises.
"
NPGR039,E,CZE,"2018","9999","Student odevzdá výsledky jednotlivých cvičení v rámci seminářů. Hodnocena je především aktivní účast na seminářích a odevzdání všech cvičení.
"
NPGR039,E,ENG,"2018","9999","Student will turn in results of individual exercises in the seminars. For the final evaluation is the most important active participation in the class and finishing of all the exercises.
"
NPRF020,P,CZE,"2017","9999","Zkouška sestává z ústní části a je podmíněna získáním zápočtu. Požadavky ke zkoušce odpovídají sylabu předmětu v rozsahu, jaký byl odpřednášen."
NPRF028,A,CZE,"1348","9999","Uživatelský kurs pro 1.r. U MF/ZŠ  + PedF.
"
NPRG005,A,CZE,"2020","9999","Předmět je věnován principům logického a funkcionálního programování, které jsou vyloženy prostřednictvím 
programovacích jazyků Prolog a Haskell. Funkcionální aspekty multiparadigmatických jazyků jsou ilustrovány na 
příkladu jazyka Python.
"
NPRG005,A,ENG,"2012","9999","An introduction to the principles of logical and functional programming, explained in terms of programming 
languages Prolog and Haskell. The course also provides a basic knowledge of LISP (Scheme).
"
NPRG005,E,CZE,"2019","9999","Předmět je zakončen zápočtem a zkouškou. K získání zápočtu je vyžadováno
- vypracování zápočtového programu včetně uživatelské a vývojové dokumentace na téma, zadané cvičícím,
- získání stanoveného počtu bodů z řešení problémů, zadávaných ve formě domácích úloh či testů na cvičeních.

Zkouška je složena z části písemné a ústní. Písemná část 
- probíhá na PC v počítačové laboratoři
- je složena z úloh z logického i funkcionálního programování
- témata úloh odpovídají sylabu předmětu i látce, probrané na cvičení.  
Nesplnění písemné části znamená, že celá zkouška je hodnocena známkou nevyhověl(a). 
Požadavky ústní části zkoušky odpovídají sylabu předmětu v rozsahu, v němž byl prezentován na přednášce."
NPRG013,A,ENG,"1348","9999","Seminar is focused on practical programming in Java.
"
NPRG013,L,CZE,"2017","9999","The Java Language Specification
http://docs.oracle.com/javase/specs/
"
NPRG013,L,ENG,"2017","9999","The Java Language Specification
http://docs.oracle.com/javase/specs/
"
NPRG013,S,CZE,"2017","9999","Základní syntax - základní typy, třídy, interface, objekty, dědičnost, balíky, operátory.
Lambda výrazy.
Rozdíly JAVA vs. podobné jazyky.
Zpracování výjimek. 
Alokování paměti a garbage collection.
Běhové prostředí.
Vývojové nástroje.
Vlákna a synchronizace.
Přehled nejpoužívanějších balíků v základní distribuci - soubory, kolekce, podpora sítí.
"
NPRG013,S,ENG,"2017","9999","Basic syntax - primitive types, classes, interfaces, objects, inheritance, packages, operators.
Lambda expressions.
Differences between Java and similar languages.
Exception handling. 
Java memory management and garbage collection.
Virtual machine and runtime environment.
Development tools.
Threads and synchronization.
Overview of the packages in the standard Java distribution - accessing files, collection library, networking.

"
NPRG014,A,CZE,"2017","9999","Cílem předmětu je seznámit studenty se zajímavými a pokročilými koncepty objektově orientovaných jazyků a 
ukázat jejich typické použití spojené s praktickým procvičením. Předmět je určen především studentům, kteří již 
mají zkušenosti s vývojem v jazycích Java/C++/C#. Koncepty budou ilustrovány v jazycích Scala, Groovy, IO, 
JavaScript, TypeScript. Předchozí znalost těchto jazyků není nutná. Předmět poskytne dostatečný úvod do 
každého z těchto jazyků. 
"
NPRG014,E,CZE,"2017","9999","Na každém cvičení je zadán jeden domácí úkol. Zápočet je udělen za alespoň 8 správně vypracovaných a odevzdaných úkolů.
"
NPRG014,L,CZE,"2017","9999","Dierk Koenig with Andrew Glover, Paul King, Guillaume Laforge and Jon Skeet: Groovy in Action 2nd edition, Manning Publications Co., 2016.

Martin Odersky, Lex Spoon, and Bill Venners: Programming in Scala, 3rd Edition, Artima
"
NPRG014,L,ENG,"2017","9999","Dierk Koenig with Andrew Glover, Paul King, Guillaume Laforge and Jon Skeet: Groovy in Action 2nd edition, Manning Publications Co., 2016.

Martin Odersky, Lex Spoon, and Bill Venners: Programming in Scala, 3rd Edition, Artima
"
NPRG014,S,CZE,"2017","9999","Probírané koncepty:
- jazyky s třídami (staticky typované a dynamicky typované)
- typování, kovariance, kontravariance
- funkcionální programování v rámci objektově orientovaných procedurálních jazyků
- meta-programování v dynamických jazycích
- doménově specifické jazyky
- transformace kódu během překladu, statické meta-programování
- konkurentní programování
- objektové jazyky bez tříd (tzv. prototypové jazyky)

Koncepty budou názorně prezentovány na uvedených jazycích, které jsou reálně používané v praxi:
- Groovy
- Scala
- TypeScript/JavaScript, Io
"
NPRG014,S,ENG,"2017","9999","The course covers the following concepts:
-  class-based languages (statically typed and dynamically typed)
-  typing, covariance, contravariance
-  functional programming within an object-oriented procedural language
-  meta-programming in dynamic languages
-  domain specific languages
-  compile-time code transformations, static meta-programming
-  concurrent programming
-  object-oriented languages without classes (i.e. prototype-based languages)

The concepts will be demonstated using the following languages:
- Groovy
- Scala
- TypeScript/JavaScript, Io

"
NPRG021,L,CZE,"2017","9999","The Java Language Specification
http://docs.oracle.com/javase/specs/
"
NPRG021,L,ENG,"2017","9999","The Java Language Specification
http://docs.oracle.com/javase/specs/
"
NPRG021,S,ENG,"2018","9999","User interface
Reflection API
Classloaders
Bytecode
Security
Distributed technologies: RMI...
JavaBeans Component Model
Aspekts (AspectJ)
Java Enterprise Edition: EJB, Servlets, Java Server Pages...
Java Micro Edition: Java for Mobile & Embedded systems, CLDC, MIDP, JavaCard
Other technologies based on the Java platform: Java APIs for XML JDBC, JMX,...
Android
"
NPRG024,A,ENG,"2019","9999","The seminar deals with Design patterns and their use in an object design and software development. 
A deep knowledge of C++, C# or Java is required.
"
NPRG024,S,CZE,"2000","9999","Seminář se zabývá návrhovými vzory (design patterns) a jejich použitím při vývoji software. Podstatná část semináře bude věnována samostatné práci studentů při zpracování a prezentaci konkrétních návrhových vzorů a jejich použití.
Předpokladem smysluplného absolvování předmětu je důkladná znalost objektově orientovaného programování (C++, C#, Java) a déledobější praktická zkušenost s programováním, tj. předmět není určen pro ty, kteří teprve nedávno objektově orientované programování začali používat.
"
NPRG024,S,ENG,"2000","9999","The seminar deals with design patterns and their use in software development.
"
NPRG030,A,CZE,"2019","9999","Typické prostředky a nástroje programovacích jazyků. 
Práce v integrovaném vývojovém prostředí, tvorba a ladění programů (editor, překlad, výpočet, ladicí prostředky).
Programová realizace základních algoritmů ze souběžně vyučovaného kurzu NPRG062 Algoritmizace.
"
NPRG030,E,ENG,"2022","9999","Students will receive a credit for this course by successfully completing the following requirements:

- Active participation in the practice sessions in the computer lab.  Generally this means that students must complete the assigned programming exercises, either during the lab session or later on at home.

- Completion of a semester programming project by the deadline fixed by the instructor.

- Passing a written test at the end of the semester.

Due to the nature of the first two requirements, a failed attempt cannot be repeated as is possible for exams.  The instructor may establish conditions whereby a student can make up for missing homework assignments or resubmit their semester project after improving deficiencies that were found the first time around.

A student has three chances to pass the written test, normally by the end of the winter exam period.  The instructor may choose to allow a student to make one or more of these attempts during the following summer semester.

Cheating on a test or a homework assignment may result in automatically failing the course."
NPRG030,L,CZE,"2022","9999","- John V. Guttag, Introduction to Computation and Programming Using Python: With Application to Understanding Data, 2nd ed.,, MIT Press, Cambridge, MA 2016

- Allen B. Downey, Think Python: How to Think Like a Computer Scientist, 2nd ed., O'Reilly Media, Sebastopol, CA 2015
"
NPRG030,L,ENG,"2022","9999","- John V. Guttag, Introduction to Computation and Programming Using Python: With Application to Understanding Data, 2nd ed.,, MIT Press, Cambridge, MA 2016

- Allen B. Downey, Think Python: How to Think Like a Computer Scientist, 2nd ed., O'Reilly Media, Sebastopol, CA 2015

"
NPRG030,S,ENG,"2019","9999","- Variables, types, floating-point numbers and inaccuracy problems..
- Operators and their precedence.
- Assignment, conditional statements and loops..
- Program structure: comments, indentation.
- List / array  operations.

- Code decomposition.
- Function definitions and calls, parameter passing.
- Local identifiers and their scope.
- Modularity of programs..
- Passing function as an argument to another function.
- Using libraries, import, graphics output.

- String processing.
- Type system in greater detail.
- Other structured data types.

- Classes and objects. Objects as abstractions of real-world entities.
- Derivation of types, inheritance.
- Linear linked lists.
- Tree data structures.

- Debugging, defensive programming.
- Unit, regression and integration tests.
- Throwing and catching exceptions. Assertions.

Input and output. File processing."
NPRG031,A,CZE,"2023","9999","Pokračování základního kurzu programování – procvičení a doplnění učiva z předcházejícího předmětu NPRG030 
Programování 1 při řešení náročnějších a rozsáhlejších úloh.
Programovací jazyk C#, překladač, statické typování, abstraktní typy, interface.
Objektový návrh programů a objektové programování, privátní a veřejné členy, generické funkce a třídy.
"
NPRG031,A,ENG,"2017","9999","A continuation of the basic programming course for students in the first year of Computer Science program. This 
course expands on the material from NPRG030 Programming I by discussing additional algorithms and their 
implementation, as well as methods and techniques used in constructing programs. Students will become 
acquainted with the basics of object-oriented programming, with the programming language C# and with working 
in modern programming environments. The course presupposes knowledge of material covered in NPRG030 
Programming I, and this knowledge is necessary for the exam.
"
NPRG031,E,CZE,"2023","9999","Předmět je zakončen zápočtem a zkouškou.

K získání zápočtu se požaduje:
- aktivní účast na cvičení spočívající obvykle v řešení úkolů (programů) v termínech stanovených cvičícím (ať už na cvičení nebo doma),
- vypracování zápočtového programu a jeho odevzdání do termínu stanoveného cvičícím,
- úspěšné absolvování zápočtového testu.

Povaha prvních dvou požadavků neumožňuje vypsat opravné termíny. Vyučující může stanovit podmínky, za nichž student může nahradit chybějící domácí úkoly nebo opakovaně odevzdat zápočtový program po odstranění nalezených závad.

Na složení zápočtového testu má student tři pokusy.


Zkouška má písemnou a ústní část.

Písemná část vyžaduje vypracování návrhu řešení složitější úlohy, konkrétně zdůvodněnou volbu algoritmu, volbu representace dat, popis rozkladu programu na části a diskusi.
Ústní část sestává z obhajoby návrhu z písemné části a zodpovězení jedné nebo více otázek týkajících se následujících témat:

-----------------------------------

* z jiných předmětů, jako je Algoritmizace, ADS apod., potřebných pro programování:
  - složitost algoritmu, složitost úlohy/problému 
  - fronta, zásobník, BFS, DFS
  - halda
  - rekurze
  - základní grafové algoritmy
    - hledání nejkratších cest a minimálních koster, 
      například Dijkstrův, Kruskalův, Bellman-Fordův, Jarníkův, Borůvkův
  - stromové datové struktury a algoritmy na nich
    - BVS
      - AVL-strom
      - A-B-strom

* o programování
  - memoizace a dynamické programování a typické problémy takto řešené
    (závorkování násobení matic, celočíselný problém batohu)
  - OOP
      - princip/idea
      - dědičnost
      - zapouzdření
      - virtuální metody, abstraktní metody a třídy
  - dekompozice
      - funkční
      - objektová (SOLID a spol.)
      - modulární

  - diskrétní simulace
  - programování řízené událostmi

* o jazyku C#
  - generické funkce a třídy
  - delegáty

-----------------------------------

Na zkoušku je jeden řádný a dva opravné termíny.
"
NPRG031,E,ENG,"2022","9999","The subject is finished by credit and the exam.

Students will receive a credit for this course by successfully completing the following requirements:
- Active participation in the practice sessions in the computer lab. Generally this means that students must complete the assigned programming exercises, either during the lab session or later on at home.
- Completion of a semester programming project by the deadline fixed by the instructor.
- Passing a test at the end of the semester.

Due to the nature of the first two requirements, a failed attempt cannot be repeated as is possible for exams. The instructor may establish conditions whereby a student can make up for missing homework assignments or resubmit their semester project after improving deficiencies that were found the first time around.

A student has three chances to pass the test.


Exam has a written and a oral parts.

Written part requires to design a solution of a difficult programming task, spefically reasoned choice of algorithm, representation of data, decomposition and discussion.

Oral part consists of defence of designed solution and answering the question from the syllabus.

A student has three chances to pass the exam.

Cheating on an exam or a homework assignment may result in automatically failing the course."
NPRG031,L,CZE,"2022","9999","- Matt Weisfeld, The Object-Oriented Thought Process, 4th ed., Addison-Wesley, Boston, MA 2013

- Andrew Hunt, David Thomas, Programátor pragmatik: Jak se stát lepším programátorem a vytvářet kvalitní software, Computer Press, Brno 2007
"
NPRG031,L,ENG,"2022","9999","- Matt Weisfeld, The Object-Oriented Thought Process, 4th ed., Addison-Wesley, Boston, MA 2013

- Andrew Hunt, David Thomas, Programátor pragmatik: Jak se stát lepším programátorem a vytvářet kvalitní software, Computer Press, Brno 2007

"
